RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
5325,15595158,Hsu,654,Germany,Male,31,5
5326,15599126,Russell,529,France,Female,43,0
5327,15650575,Payne,720,Spain,Female,59,6
5328,15641490,Windsor,850,Germany,Female,25,8
5329,15680234,Bray,667,Germany,Male,27,2
5330,15592230,Seleznyov,620,France,Male,41,3
5331,15626212,Wark,616,France,Male,29,9
5332,15700627,Y?,637,Germany,Female,46,2
5333,15782641,Brown,710,Spain,Female,29,3
5334,15784445,Huang,717,Spain,Male,33,1
5335,15813681,Zito,786,Germany,Male,24,2
5336,15596649,Bailey,651,France,Female,39,8
5337,15700460,Allnutt,530,France,Female,55,4
5338,15724076,Christie,815,Spain,Female,57,5
5339,15784000,Pope,715,Germany,Female,34,9
5340,15733966,Johnstone,496,Germany,Female,55,4
5341,15612667,Bird,680,Spain,Male,42,0
5342,15654025,Jones,646,France,Female,51,4
5343,15589431,Pedder,807,Germany,Male,47,1
5344,15578238,Calabrese,727,France,Male,47,7
5345,15566269,Chialuka,787,France,Male,25,5
5346,15639217,McKenzie,806,France,Male,34,6
5347,15688644,Holloway,603,France,Male,31,1
5348,15662426,Tang,649,Spain,Male,32,1
5349,15720511,Byrne,547,Germany,Male,41,3
5350,15567246,Selwyn,684,Germany,Male,32,3
5351,15647965,Genovese,477,France,Female,57,9
5352,15679048,Koger,558,Germany,Male,41,2
5353,15675749,Baranov,695,France,Female,23,1
5354,15782181,Greco,592,Spain,Male,35,6
5355,15795738,Owens,789,France,Male,31,4
5356,15773751,Y?,597,France,Female,29,1
5357,15655436,Kendall,839,Germany,Male,47,2
5358,15691396,Ko,405,Germany,Male,31,5
5359,15796958,Tang,658,France,Male,39,7
5360,15801832,Lombardo,684,Germany,Male,42,1
5361,15661349,Perkins,633,France,Male,35,10
5362,15719265,Feng,589,France,Male,46,9
5363,15779985,Lo,750,Germany,Female,37,1
5364,15663410,Piccio,771,Spain,Male,51,5
5365,15704144,Mazzanti,812,Germany,Male,33,2
5366,15774104,Chukwualuka,539,Spain,Male,39,2
5367,15812230,Elliot,670,Germany,Female,42,5
5368,15742848,Gratton,673,France,Male,41,5
5369,15745326,Carandini,538,France,Female,62,3
5370,15674541,Robinson,575,Spain,Male,52,8
5371,15728564,Lo,682,France,Male,41,6
5372,15580701,Ma,712,France,Male,33,3
5373,15688973,Vinogradova,598,Spain,Female,39,5
5374,15709412,H?,776,Spain,Male,30,6
5375,15607753,Alexandrova,606,Spain,Female,23,10
5376,15705352,Yang,686,Spain,Male,38,7
5377,15602500,Maslova,850,Spain,Male,38,1
5378,15672437,Buccho,642,France,Male,72,1
5379,15720968,Young,606,Germany,Male,27,2
5380,15730796,Barker,627,France,Female,21,7
5381,15768219,Sung,850,Spain,Male,36,0
5382,15663883,Hansen,850,Germany,Male,32,9
5383,15589296,Brown,724,France,Female,40,6
5384,15586425,Lo Duca,579,France,Male,28,4
5385,15679813,Ellis,727,Spain,Male,28,1
5386,15681410,Korff,813,Germany,Female,36,6
5387,15668283,Gardiner,642,France,Male,48,9
5388,15624072,Kiernan,669,Spain,Male,22,10
5389,15669664,Thompson,574,Germany,Male,54,1
5390,15682728,Mathews,774,France,Female,32,4
5391,15573851,Macrossan,735,France,Female,38,1
5392,15733661,Illingworth,639,Spain,Female,27,8
5393,15710012,Bowen,738,Spain,Male,44,2
5394,15763327,Craig,835,France,Male,32,8
5395,15668853,Menhennitt,637,Spain,Female,44,0
5396,15639303,Moore,589,Germany,Male,48,5
5397,15691011,Shoebridge,591,France,Male,42,9
5398,15638513,Palermo,723,France,Female,40,7
5399,15648933,Reilly,831,Germany,Male,44,3
5400,15628904,Bowen,733,Spain,Male,35,8
5401,15644788,Fyodorov,731,France,Female,30,5
5402,15598161,Clements,654,France,Male,47,10
5403,15745624,McKenzie,828,France,Male,37,4
5404,15733169,Craig,590,Spain,Male,22,7
5405,15801417,Iloerika,657,France,Male,37,4
5406,15592707,Dolgorukova,531,Germany,Female,64,2
5407,15593954,Eva,516,France,Female,47,6
5408,15714431,Yeh,561,France,Male,37,1
5409,15638257,P'an,682,Spain,Female,54,0
5410,15690939,Howe,575,Spain,Male,28,7
5411,15723613,Jenkins,623,France,Female,28,4
5412,15813640,Shih,642,France,Female,40,7
5413,15707322,Nnamdi,779,France,Female,48,2
5414,15588918,Mitchell,671,France,Female,42,6
5415,15600357,Findlay,495,France,Female,40,1
5416,15747014,Pisani,850,France,Female,28,1
5417,15809830,Belisario,630,France,Male,50,8
5418,15662245,Pomeroy,588,France,Male,32,1
5419,15651075,Ibrahimova,562,Germany,Male,35,3
5420,15594456,K?,740,Spain,Female,56,4
5421,15583462,Graham,695,France,Male,28,5
5422,15757661,Trevisano,589,France,Female,39,7
5423,15729117,Trevisano,607,France,Female,31,1
5424,15749671,K?,794,France,Male,35,6
5425,15566253,Manning,580,Germany,Male,44,9
5426,15595153,Tucker,644,Germany,Female,44,8
5427,15698572,Schaffer,636,Spain,Female,36,1
5428,15674149,Esomchi,599,Germany,Male,36,3
5429,15623082,Ch'ang,507,France,Female,35,2
5430,15797905,Walker,682,France,Female,48,7
5431,15746028,Chu,714,France,Female,24,7
5432,15582951,Crawford,696,France,Female,25,8
5433,15616471,Milne,599,Spain,Male,51,0
5434,15641575,Anenechukwu,577,France,Male,37,2
5435,15638803,Donaldson,733,Spain,Female,32,5
5436,15808283,Kelly,647,France,Female,33,4
5437,15811200,Ts'ao,831,France,Female,34,2
5438,15733476,Gonzalez,543,Germany,Male,30,6
5439,15633274,Tai,679,France,Male,34,7
5440,15582168,Muravyova,713,Germany,Female,61,4
5441,15807269,Milanesi,690,Germany,Male,43,2
5442,15602979,Lin,751,France,Male,29,1
5443,15660417,Lambert,613,Germany,Female,43,10
5444,15590199,Temple,701,Spain,Male,28,1
5445,15641794,Ridley,698,France,Male,33,5
5446,15779174,Young,451,France,Female,36,2
5447,15785547,Slye,665,France,Male,28,8
5448,15795124,Pan,726,Germany,Male,50,9
5449,15718912,Hsueh,608,Germany,Female,44,5
5450,15592028,Roberts,549,France,Female,46,7
5451,15580227,Moss,803,France,Male,33,6
5452,15657830,Andrews,663,France,Male,43,4
5453,15798256,Takasuka,558,France,Female,45,1
5454,15643819,Dawson,714,France,Female,25,4
5455,15754301,Bruche,704,France,Male,39,5
5456,15726855,Oliver,805,Germany,Female,45,9
5457,15755225,Ryan,659,Germany,Male,34,9
5458,15725221,Sabbatini,738,Germany,Male,62,10
5459,15789055,Watt,635,Spain,Male,35,2
5460,15617507,Wilson,530,Spain,Female,36,7
5461,15668894,Abramova,661,Germany,Male,41,5
5462,15589563,Purdy,531,Spain,Male,31,2
5463,15693162,Higgins,694,France,Female,29,5
5464,15750099,Marshall,731,France,Female,36,6
5465,15795540,Reye,556,France,Female,36,2
5466,15794941,Chibueze,647,Germany,Female,41,1
5467,15611848,Kwemtochukwu,850,Germany,Male,32,3
5468,15581237,Biryukova,573,Spain,Male,33,1
5469,15738150,Chidozie,591,France,Male,45,5
5470,15678571,Barber,723,France,Male,21,4
5471,15736124,Thompson,617,France,Male,25,1
5472,15623202,Maslov,704,Germany,Female,39,10
5473,15804201,Jones,457,Germany,Male,42,4
5474,15596863,Chidumaga,787,Germany,Female,38,3
5475,15696277,Hs?,651,France,Female,34,9
5476,15748608,Trentini,612,Germany,Male,42,5
5477,15723864,Lucas,828,Spain,Male,47,1
5478,15802390,Willoughby,724,France,Female,34,2
5479,15774336,Jamieson,648,Germany,Male,44,9
5480,15648766,Robertson,569,Spain,Male,35,3
5481,15659094,Ojiofor,765,Germany,Female,34,8
5482,15606397,Cameron,577,Germany,Female,44,1
5483,15642619,Mayne,603,Spain,Male,46,2
5484,15666032,Mancini,568,Spain,Male,28,1
5485,15595842,Paramor,748,Germany,Male,45,2
5486,15753837,Young,573,Spain,Male,38,4
5487,15783882,Daly,771,Spain,Female,41,5
5488,15799790,Carter,763,France,Male,35,9
5489,15628155,Dike,410,France,Female,35,7
5490,15703778,Hughes,728,France,Male,33,8
5491,15722322,Green,655,Spain,Female,78,2
5492,15639278,Chinomso,580,Germany,Female,36,6
5493,15568487,Gorshkov,712,France,Male,35,7
5494,15682084,Chinomso,680,France,Male,31,9
5495,15642821,Ijendu,383,Spain,Female,48,8
5496,15601387,Yen,721,France,Male,35,10
5497,15642515,Arcuri,620,France,Female,42,1
5498,15710421,Baresi,774,Spain,Female,36,8
5499,15726774,Field,563,France,Male,35,3
5500,15649078,Christian,850,Germany,Female,27,8
5501,15641877,Ross,681,France,Male,47,9
5502,15796496,Trevisani,631,France,Female,31,8
5503,15815690,Akabueze,614,Spain,Female,40,3
5504,15631739,Dunn,704,Spain,Male,24,10
5505,15625584,Martin,786,France,Male,32,2
5506,15802466,Donaldson,534,France,Female,53,7
5507,15697028,McClinton,590,Spain,Male,34,0
5508,15575759,Bentley,583,Spain,Female,40,3
5509,15567442,Ibezimako,656,France,Female,75,3
5510,15746805,Thomson,597,France,Male,33,9
5511,15636330,Ch'in,588,Germany,Female,48,1
5512,15714970,Holbrook,667,Germany,Male,32,0
5513,15653784,Solomina,627,France,Male,37,2
5514,15693543,McDonald,708,France,Female,33,8
5515,15773283,Dennis,641,France,Male,65,6
5516,15742534,Faulk,527,Germany,Female,28,2
5517,15569878,Dale,592,France,Male,37,3
5518,15729454,Gorbunov,465,France,Male,33,8
5519,15578375,Farrell,628,France,Male,39,6
5520,15785559,De Luca,678,France,Male,43,1
5521,15649414,Walker,570,France,Female,61,6
5522,15701605,Forster,815,France,Male,37,1
5523,15686696,Brown,817,France,Female,37,6
5524,15625586,Monaldo,717,France,Male,35,4
5525,15654975,Wu,641,France,Female,53,0
5526,15782993,Pan,624,France,Male,51,10
5527,15774382,Longo,579,Germany,Male,49,4
5528,15689602,Findlay,698,France,Male,38,2
5529,15756155,Fu,645,France,Male,32,4
5530,15812647,Yin,691,France,Male,34,8
5531,15736043,Hamilton,638,France,Male,34,6
5532,15696744,Miller,705,France,Female,31,3
5533,15602572,Hsing,720,France,Male,33,9
5534,15674765,Mitchell,553,Spain,Male,44,4
5535,15678725,Chamberlin,658,France,Female,29,8
5536,15694444,Buttenshaw,648,Germany,Female,32,8
5537,15795878,Anayochukwu,636,Spain,Male,45,3
5538,15735346,Wallace,527,Germany,Female,41,10
5539,15687094,Calabresi,717,Germany,Female,28,9
5540,15790067,Sun,614,Spain,Male,39,3
5541,15605742,Tuan,737,France,Male,43,0
5542,15566740,Nazarova,587,Spain,Male,51,3
5543,15664897,Bryant,682,France,Female,35,2
5544,15585777,Pai,710,France,Male,38,3
5545,15650864,Power,507,France,Male,42,6
5546,15806709,Hao,609,Germany,Male,33,6
5547,15633818,McMillan,786,France,Male,32,9
5548,15713845,Merrett,688,France,Male,38,7
5549,15639662,Phillips,710,France,Male,38,2
5550,15567013,De Luca,779,Spain,Male,33,3
5551,15777784,Tu,733,France,Female,44,6
5552,15800251,Elder,583,Germany,Female,26,10
5553,15651315,Dilke,627,France,Male,41,3
5554,15651450,Panicucci,666,Germany,Male,31,3
5555,15784218,Mason,620,Spain,Male,38,0
5556,15572398,Townsend,614,Spain,Female,39,6
5557,15707962,Gunson,606,France,Male,40,6
5558,15705663,Milano,700,Germany,Female,39,5
5559,15645355,Macleod,677,Germany,Male,34,3
5560,15729557,Olisaemeka,850,Germany,Male,36,5
5561,15631436,Gleeson,564,France,Male,35,4
5562,15583073,Martin,771,Spain,Female,56,2
5563,15614361,Liao,620,Spain,Male,42,9
5564,15724684,Sung,610,Spain,Male,46,5
5565,15700083,Lai,609,Spain,Male,39,2
5566,15636541,Cartwright,683,Germany,Male,35,5
5567,15796015,Wu,633,Germany,Male,42,3
5568,15787222,Ch'in,676,Germany,Male,28,1
5569,15594270,Biryukov,693,France,Male,38,7
5570,15701524,Ting,709,France,Male,36,0
5571,15645847,P'eng,569,Germany,Male,35,2
5572,15708867,Niu,684,Spain,Female,38,3
5573,15613140,Mellor,565,France,Male,34,6
5574,15628893,Power,681,France,Male,29,8
5575,15764073,Arcuri,503,Spain,Female,36,9
5576,15782879,Lang,656,France,Male,40,2
5577,15635964,Eve,566,Germany,Male,65,4
5578,15726087,Ch'in,592,France,Female,62,5
5579,15726313,Napolitani,687,Spain,Female,50,5
5580,15578073,Barker,686,Spain,Male,22,8
5581,15786249,Whitfield,616,Spain,Male,30,2
5582,15812850,Stradford,494,Spain,Male,67,5
5583,15596972,Brownlow,534,France,Male,38,3
5584,15620579,Dunn,695,Spain,Female,31,8
5585,15768270,DeRose,579,Spain,Female,31,9
5586,15656597,Wang,432,Germany,Male,38,2
5587,15699446,Hobbs,816,Germany,Female,25,2
5588,15615004,Anderson,730,France,Female,37,1
5589,15704771,Ugochukwu,593,France,Female,35,6
5590,15588372,Kirsova,715,Germany,Female,37,9
5591,15681439,Tsou,775,Germany,Male,25,10
5592,15607509,Ozerova,539,France,Male,38,5
5593,15670343,Li,576,Spain,Male,19,6
5594,15597968,Fyans,617,Spain,Male,50,7
5595,15658432,Freeman,688,France,Male,40,6
5596,15616431,Chiu,608,France,Male,33,4
5597,15796957,Iadanza,597,Spain,Male,35,9
5598,15815552,Ferguson,670,France,Female,42,6
5599,15631871,Kelly,616,Germany,Female,57,7
5600,15635870,She,579,Germany,Female,50,5
5601,15596713,Christie,786,France,Male,37,7
5602,15684211,Creel,704,Spain,Female,44,9
5603,15760521,Thompson,796,France,Female,50,1
5604,15608408,Lazareva,598,Spain,Male,39,1
5605,15804721,Boni,602,France,Male,49,0
5606,15730272,Evseev,619,France,Male,58,5
5607,15741988,Marino,492,Germany,Female,52,8
5608,15771728,Mackenzie,641,Germany,Male,41,7
5609,15605113,Sutherland,518,France,Female,27,1
5610,15661945,Nicolay,623,Spain,Female,40,4
5611,15783816,Lori,733,France,Female,28,5
5612,15721207,Piazza,625,Germany,Male,42,6
5613,15764072,Somerville,759,France,Female,31,1
5614,15689412,Christie,604,France,Female,32,7
5615,15798385,Grave,512,Spain,Female,46,3
5616,15775339,Lori,520,France,Female,29,8
5617,15585256,Iloerika,805,Spain,Male,26,2
5618,15797329,Muir,626,France,Male,43,4
5619,15780220,Pauley,656,France,Male,38,10
5620,15648951,Kao,785,Spain,Male,41,7
5621,15752409,Grant,553,France,Male,31,6
5622,15807524,Chukwuma,569,France,Female,44,4
5623,15766649,Vincent,670,France,Male,38,10
5624,15696812,Lazareva,586,Spain,Male,42,6
5625,15581295,Ch'ien,617,Spain,Female,45,1
5626,15663234,Bishop,508,France,Female,60,7
5627,15741417,Chibuzo,624,Spain,Female,35,7
5628,15695174,Chang,654,France,Male,29,4
5629,15665168,Calabrese,681,Germany,Female,44,3
5630,15601503,Tokaryev,578,Spain,Male,28,4
5631,15706131,Logan,621,Spain,Female,37,9
5632,15782758,Ozerova,632,France,Male,40,5
5633,15591091,Goering,644,France,Male,44,5
5634,15715877,Lo,821,France,Male,28,2
5635,15756918,Simmons,754,France,Female,38,2
5636,15746662,Maduabuchim,568,Spain,Female,27,1
5637,15626679,Linger,584,France,Male,33,3
5638,15793343,Yeh,549,France,Female,29,8
5639,15576774,Stevenson,729,France,Female,38,7
5640,15801316,Ifeatu,523,France,Male,61,8
5641,15800514,Kenechukwu,477,Germany,Female,24,2
5642,15662232,Learmonth,675,Germany,Male,42,2
5643,15737778,Dickson,782,Spain,Female,41,4
5644,15782096,Volkova,616,Spain,Female,36,6
5645,15783522,Mitchell,738,Spain,Female,37,8
5646,15785373,Wong,717,Spain,Female,42,5
5647,15756272,James,526,Germany,Female,35,9
5648,15615245,Shao,660,France,Male,19,5
5649,15600174,Walton,525,France,Male,35,7
5650,15752956,Stanley,629,Spain,Male,29,6
5651,15644882,Watson,616,Germany,Female,36,10
5652,15766272,Folliero,521,Germany,Female,61,0
5653,15800620,Fitzgerald,691,France,Female,29,9
5654,15569764,Garner,687,Germany,Female,41,2
5655,15747458,Folliero,677,Spain,Female,43,3
5656,15573171,Liao,695,Spain,Male,63,1
5657,15736769,Lucchesi,663,France,Female,27,9
5658,15763381,Chan,496,France,Male,30,0
5659,15814430,Ma,747,Spain,Male,41,9
5660,15638607,Nwabugwu,546,France,Female,52,2
5661,15737133,P'eng,706,Spain,Male,68,4
5662,15613945,Andrews,472,France,Female,26,5
5663,15659937,Otutodilinna,703,France,Female,40,7
5664,15765287,Grant,850,France,Female,38,2
5665,15661723,Abramovich,667,Spain,Male,71,4
5666,15766064,Komarova,559,France,Male,33,9
5667,15649616,Otutodilichukwu,636,Spain,Male,60,7
5668,15719017,Donaldson,672,France,Female,34,8
5669,15720919,Duggan,667,France,Male,42,7
5670,15706706,Chinwendu,648,Germany,Male,33,7
5671,15709653,Hamilton,497,France,Male,32,8
5672,15805104,Smith,743,France,Female,73,6
5673,15622442,Mazzi,619,France,Male,29,5
5674,15572801,Krischock,639,Spain,Male,34,5
5675,15767598,Kent,540,Spain,Male,28,8
5676,15757897,Binder,766,France,Female,26,3
5677,15568104,Zubarev,749,France,Female,26,6
5678,15763414,Degtyarev,655,Germany,Male,32,9
5679,15732265,Obialo,630,France,Male,33,9
5680,15621974,Davydova,778,Germany,Female,33,4
5681,15803947,Teng,757,Germany,Female,30,6
5682,15720706,Hsing,529,Spain,Female,39,2
5683,15759290,Coleman,620,Spain,Male,29,9
5684,15651664,Wilder,615,France,Female,61,1
5685,15795132,Molineux,735,France,Female,25,3
5686,15811565,Cocci,705,Spain,Female,47,3
5687,15713774,Chikwendu,644,Spain,Female,46,6
5688,15691840,Fraser,505,Germany,Female,37,6
5689,15682021,Lai,471,Germany,Male,23,6
5690,15612931,Korovin,722,Spain,Female,50,4
5691,15676707,Sidorov,577,Spain,Female,39,4
5692,15601383,Ibrahimova,744,Spain,Male,44,5
5693,15662662,Duigan,573,France,Female,30,6
5694,15752694,Taylor,653,France,Female,32,4
5695,15590683,Donaldson,660,France,Female,31,6
5696,15773591,Jobson,787,France,Male,46,7
5697,15723620,Lu,617,France,Male,41,7
5698,15671779,Nebechi,567,France,Male,39,5
5699,15672966,Cross,682,Spain,Female,64,9
5700,15624667,Wallace,684,France,Male,35,6
5701,15812888,Perreault,447,France,Male,41,3
5702,15724154,Manna,625,Germany,Female,49,4
5703,15749540,Hsiung,585,France,Male,36,7
5704,15621063,Gibbons,516,France,Female,42,8
5705,15661626,Algeranoff,732,Germany,Female,45,6
5706,15698703,Doherty,628,Germany,Male,40,5
5707,15801431,Rowe,682,Spain,Female,48,9
5708,15649451,Yates,746,France,Male,25,9
5709,15626156,Galloway,655,France,Female,60,3
5710,15606158,Genovese,644,France,Female,39,9
5711,15589496,Arrington,778,France,Male,34,5
5712,15730345,Miah,617,France,Female,35,2
5713,15572038,Chijindum,660,Germany,Male,35,9
5714,15643439,Ferguson,537,France,Male,47,10
5715,15604158,Smith,554,France,Female,39,10
5716,15657396,Marshall,806,France,Male,31,9
5717,15709478,P'an,611,Germany,Male,37,1
5718,15628824,Burton,665,France,Female,37,5
5719,15814519,Kamdibe,648,France,Female,37,7
5720,15636520,Milani,692,France,Male,27,1
5721,15794414,Forbes,507,Spain,Male,46,6
5722,15643671,Chiekwugo,696,Germany,Male,49,5
5723,15700650,Cousens,681,France,Male,34,3
5724,15680224,Ross,687,France,Female,26,6
5725,15784286,Wood,641,Spain,Male,40,5
5726,15693996,Hawks,507,France,Female,33,1
5727,15764343,T'ien,688,Spain,Female,46,8
5728,15704168,Ting,535,Germany,Male,38,8
5729,15680197,Thynne,701,France,Male,41,10
5730,15633729,Wang,488,France,Male,43,10
5731,15577683,Maclean,539,France,Female,29,4
5732,15800746,Watson,674,France,Male,45,7
5733,15788686,Gibson,538,Spain,Male,40,8
5734,15742798,French,829,France,Female,22,7
5735,15596647,Henderson,768,France,Male,54,8
5736,15756070,Greenwood,585,Spain,Female,44,4
5737,15775116,Anderson,581,France,Male,31,3
5738,15575428,Mistry,682,Germany,Female,35,2
5739,15654074,Tuan,653,France,Male,38,8
5740,15695872,Fiorentini,712,France,Female,30,1
5741,15568885,Scott,620,Germany,Female,34,8
5742,15725036,Jideofor,709,France,Male,42,9
5743,15632665,Yevseyev,832,France,Male,61,2
5744,15571476,Kelly,635,Spain,Male,38,0
5745,15776850,Smith,749,Spain,Female,43,1
5746,15623649,Ogle,629,Spain,Male,32,3
5747,15751131,Moss,836,Spain,Female,41,7
5748,15688128,Loggia,542,Spain,Male,34,8
5749,15678412,Nwankwo,645,France,Female,45,8
5750,15770291,Allan,844,France,Female,29,8
5751,15583392,Woronoff,747,Germany,Male,37,9
5752,15690731,Wolfe,645,France,Male,40,6
5753,15697948,Henderson,752,Spain,Female,36,3
5754,15608328,Sutherland,760,Spain,Female,41,6
5755,15766378,Marsden,714,Germany,Female,45,9
5756,15600813,Hyde,717,France,Male,50,9
5757,15706217,Kao,645,Germany,Male,28,7
5758,15601417,T'ang,681,France,Male,32,3
5759,15610972,Crawford,681,Germany,Female,44,4
5760,15674620,Dilibe,679,Germany,Female,37,8
5761,15785350,Austin,528,Spain,Male,23,7
5762,15749119,Santiago,710,France,Female,31,3
5763,15756535,Chibugo,733,Germany,Male,39,5
5764,15700965,Toscano,724,France,Female,32,6
5765,15791851,Afanasyeva,726,France,Female,34,0
5766,15717156,Sokolov,520,France,Male,30,3
